# hostname;interval;timestamp;kbmemfree;kbmemused;%memused;kbbuffers;kbcached;kbcommit;%commit;kbactive;kbinact;kbdirty
pgxl;60;1440214669;485864;30501956;98.43;0;29416096;9379444;30.27;13938276;15629908;36
pgxl;60;1440214729;533164;30454656;98.28;0;29418300;9316240;30.06;13893984;15627628;32
pgxl;60;1440214789;528696;30459124;98.29;0;29418828;9317368;30.07;13899308;15627592;64
pgxl;60;1440214849;529664;30458156;98.29;0;29419096;9325568;30.09;13897500;15627584;32
pgxl;60;1440214909;528544;30459276;98.29;0;29419408;9325704;30.09;13898056;15627632;60
pgxl;60;1440214969;527820;30460000;98.30;0;29419668;9325700;30.09;13898600;15627596;32
pgxl;60;1440215029;523812;30464008;98.31;0;29419920;9325712;30.09;13902600;15627592;32
pgxl;60;1440215089;525360;30462460;98.30;0;29420204;9325708;30.09;13900976;15627632;32
pgxl;60;1440215149;525652;30462168;98.30;0;29420456;9325716;30.09;13901184;15627608;32
pgxl;60;1440215209;522432;30465388;98.31;0;29420740;9325704;30.09;13903780;15627648;36
pgxl;60;1440215269;522500;30465320;98.31;0;29421000;9325712;30.09;13903872;15627636;32
pgxl;60;1440215329;522344;30465476;98.31;0;29421256;9325712;30.09;13904108;15627640;32
pgxl;60;1440215389;515424;30472396;98.34;0;29421540;9325708;30.09;13910260;15627672;28
pgxl;60;1440215449;515852;30471968;98.34;0;29421836;9325724;30.09;13910512;15627684;32
pgxl;60;1440215509;515904;30471916;98.34;0;29422068;9325704;30.09;13910984;15627628;28
pgxl;60;1440215569;515728;30472092;98.34;0;29422348;9325712;30.09;13911104;15627676;28
pgxl;60;1440215629;514324;30473496;98.34;0;29423548;9316456;30.06;13912676;15627012;36
pgxl;60;1440215689;513148;30474672;98.34;0;29423776;9324640;30.09;13913136;15626920;28
pgxl;60;1440215749;513292;30474528;98.34;0;29424060;9324644;30.09;13913340;15627000;28
pgxl;60;1440215809;513860;30473960;98.34;0;29424356;9324648;30.09;13913708;15627000;28
pgxl;60;1440215869;514600;30473220;98.34;0;29425576;9314460;30.06;13914108;15626128;992
pgxl;60;1440215929;513928;30473892;98.34;0;29425808;9314828;30.06;13914708;15626128;40
pgxl;60;1440215989;511928;30475892;98.35;0;29426672;9315340;30.06;13915440;15626588;28
pgxl;60;1440216049;511788;30476032;98.35;0;29427008;9323552;30.09;13915836;15626540;28
pgxl;60;1440216109;510704;30477116;98.35;0;29427408;9323548;30.09;13916256;15626592;28
pgxl;60;1440216169;511168;30476652;98.35;0;29427696;9323608;30.09;13916720;15626548;44
pgxl;60;1440216229;505192;30482628;98.37;0;29428984;9325644;30.09;13922032;15626216;52
pgxl;60;1440216289;503344;30484476;98.38;0;29430204;9334856;30.12;13923208;15626820;28
pgxl;60;1440216349;502228;30485592;98.38;0;29430520;9343056;30.15;13923656;15626808;28
pgxl;60;1440216409;492960;30494860;98.41;0;29442232;9331348;30.11;13922736;15637876;28
pgxl;60;1440216469;488564;30499256;98.42;0;29443516;9326460;30.10;13925516;15638644;28
pgxl;60;1440216529;483440;30504380;98.44;0;29447032;9334664;30.12;13926156;15641712;28
pgxl;60;1440216589;485812;30502008;98.43;0;29447384;9325212;30.09;13925392;15641672;40
pgxl;60;1440216649;485548;30502272;98.43;0;29447812;9325176;30.09;13925732;15641816;32
pgxl;60;1440216709;483408;30504412;98.44;0;29448048;9326880;30.10;13927576;15641768;32
pgxl;60;1440216769;1154696;29833124;96.27;0;28769296;9324168;30.09;13937536;14960748;1780
pgxl;60;1440216829;1141992;29845828;96.31;0;28769568;9324764;30.09;13949852;14960720;36
pgxl;60;1440216889;1139236;29848584;96.32;0;28773336;9324696;30.09;13953272;14960904;40
pgxl;60;1440216949;1120488;29867332;96.38;0;28774236;9350824;30.18;13971496;14961620;40
pgxl;60;1440217009;1115988;29871832;96.40;0;28774560;9359020;30.20;13971988;14961700;28
pgxl;60;1440217069;2975752;28012068;90.40;0;26929992;9326464;30.10;13425468;13650300;44
pgxl;60;1440217129;2974324;28013496;90.40;0;26930844;9325608;30.09;13427736;13650920;48
