# hostname;interval;timestamp;pswpin/s;pswpout/s
pgxl8;60;1440217255;0.00;0.00
pgxl8;60;1440217315;0.00;0.00
pgxl8;60;1440217375;0.00;0.00
pgxl8;60;1440217435;0.00;0.00
pgxl8;60;1440217495;0.00;0.00
pgxl8;60;1440217555;0.00;0.00
pgxl8;60;1440217615;0.00;0.00
pgxl8;60;1440217675;0.00;0.00
pgxl8;60;1440217735;0.00;0.00
pgxl8;60;1440217795;0.00;0.00
pgxl8;60;1440217855;0.00;0.00
pgxl8;60;1440217915;0.00;0.00
pgxl8;60;1440217975;0.00;0.00
pgxl8;60;1440218035;0.00;0.00
pgxl8;60;1440218095;0.00;0.00
pgxl8;60;1440218155;0.00;0.00
pgxl8;60;1440218215;0.00;0.00
pgxl8;60;1440218275;0.00;0.00
pgxl8;60;1440218335;0.00;0.00
pgxl8;60;1440218395;0.00;0.00
pgxl8;60;1440218455;0.00;0.00
pgxl8;60;1440218515;0.00;0.00
pgxl8;60;1440218575;0.00;0.00
pgxl8;60;1440218635;0.00;0.00
pgxl8;60;1440218695;0.00;0.00
pgxl8;60;1440218755;0.00;0.00
pgxl8;60;1440218815;0.00;0.00
pgxl8;60;1440218875;0.00;0.00
pgxl8;60;1440218935;0.00;0.00
pgxl8;60;1440218995;0.00;0.00
pgxl8;60;1440219055;0.00;0.00
pgxl8;60;1440219115;0.00;0.00
pgxl8;60;1440219175;0.00;0.00
pgxl8;60;1440219235;0.00;0.00
pgxl8;60;1440219295;0.00;0.00
pgxl8;60;1440219355;0.00;0.00
pgxl8;60;1440219415;0.00;0.00
pgxl8;60;1440219475;0.00;0.00
pgxl8;60;1440219535;0.00;0.00
pgxl8;60;1440219595;0.00;0.00
pgxl8;60;1440219655;0.00;0.00
pgxl8;60;1440219715;0.00;0.00
pgxl8;60;1440219775;0.00;0.00
pgxl8;60;1440219835;0.00;0.00
pgxl8;60;1440219895;0.00;0.00
pgxl8;60;1440219955;0.00;0.00
pgxl8;60;1440220015;0.00;0.00
pgxl8;60;1440220075;0.00;0.00
pgxl8;60;1440220135;0.00;0.00
pgxl8;60;1440220195;0.00;0.00
pgxl8;60;1440220255;0.00;0.00
pgxl8;60;1440220315;0.00;0.00
pgxl8;60;1440220375;0.00;0.00
pgxl8;60;1440220435;0.00;0.00
pgxl8;60;1440220495;0.00;0.00
pgxl8;60;1440220555;0.00;0.00
pgxl8;60;1440220615;0.00;0.00
pgxl8;60;1440220675;0.00;0.00
pgxl8;60;1440220735;0.00;0.00
pgxl8;60;1440220795;0.00;0.00
pgxl8;60;1440220855;0.00;0.00
pgxl8;60;1440220915;0.00;0.00
pgxl8;60;1440220975;0.00;0.00
pgxl8;60;1440221035;0.00;0.00
pgxl8;60;1440221095;0.00;0.00
pgxl8;60;1440221155;0.00;0.00
pgxl8;60;1440221215;0.00;0.00
